IS CS LS HS .	A34_1 C34_1 B34_2 C28_1 B28_1 A28_2 A37_1 B37_2 C37_2 C33_2 B33_1 A33_1	0 0 0 1 1 1 2 2 2 3 3 3 4
BS .	A27_1 B27_2 C27_2	0 0 0 1
HS Q U .	B33_2 A33_1 C33_1 C17_2 B17_2 A17_1 C20_1 B20_1 A20_2	0 0 0 1 1 1 2 2 2 3
OS I M P .	B40_2 C40_2 A40_1 C9_1 A9_2 B9_2 B13_2 A13_2 C13_1 A16_2 C16_2 B16_1	0 0 0 1 1 1 2 2 2 3 3 3 4
M N .	A13_2 C13_1 B13_1 C14_1 A14_2 B14_1	0 0 0 1 1 1 2
L .	A12_1 C12_1 B12_2	0 0 0 1
I .	A9_2 B9_1 C9_2	0 0 0 1
OS ES .	C40_2 B40_2 A40_1 C30_2 A30_1 B30_1	0 0 0 1 1 1 2
NS IS .	C39_2 B39_2 A39_2 B34_1 C34_1 A34_2	0 0 0 1 1 1 2
LS .	A37_2 C37_2 B37_2	0 0 0 1
N L .	C14_2 A14_2 B14_2 C12_1 A12_2 B12_1	0 0 0 1 1 1 2
FS .	C31_2 A31_2 B31_1	0 0 0 1
M .	A13_2 B13_2 C13_2	0 0 0 1
DS CS .	C29_1 A29_2 B29_2 C28_2 A28_1 B28_2	0 0 0 1 1 1 2
J T .	B10_1 A10_2 C10_1 B19_1 C19_2 A19_2	0 0 0 1 1 1 2
IS .	C34_2 A34_2 B34_1	0 0 0 1
V J AS GS .	A21_2 C21_2 B21_1 B10_2 C10_2 A10_2 C26_2 A26_1 B26_1 A32_2 B32_2 C32_2	0 0 0 1 1 1 2 2 2 3 3 3 4
MS NS .	C38_2 B38_2 A38_2 C39_1 A39_1 B39_1	0 0 0 1 1 1 2
GS .	A32_1 C32_2 B32_1	0 0 0 1
M HS AS V .	C13_2 A13_2 B13_1 C33_2 A33_1 B33_1 C26_2 B26_1 A26_1 A21_1 B21_1 C21_2	0 0 0 1 1 1 2 2 2 3 3 3 4
Y E U C .	A24_2 B24_1 C24_2 B5_2 A5_2 C5_2 A20_1 B20_2 C20_1 B3_1 C3_1 A3_1	0 0 0 1 1 1 2 2 2 3 3 3 4
C .	C3_1 A3_2 B3_1	0 0 0 1
GS LS ES .	A32_2 B32_1 C32_2 A37_2 C37_1 B37_2 A30_1 C30_2 B30_1	0 0 0 1 1 1 2 2 2 3
C .	C3_1 B3_1 A3_2	0 0 0 1
OS MS DS .	B40_1 A40_2 C40_2 A38_1 C38_2 B38_1 A29_2 C29_1 B29_2	0 0 0 1 1 1 2 2 2 3
ES GS R J .	B30_1 C30_2 A30_1 B32_2 C32_2 A32_2 A18_1 B18_1 C18_1 A10_2 C10_2 B10_1	0 0 0 1 1 1 2 2 2 3 3 3 4
BS JS MS CS .	A27_1 C27_2 B27_1 B35_1 A35_1 C35_1 A38_1 C38_2 B38_1 A28_2 C28_1 B28_1	0 0 0 1 1 1 2 2 2 3 3 3 4
T H .	C19_1 B19_2 A19_1 A8_2 C8_2 B8_2	0 0 0 1 1 1 2
BS .	B27_2 C27_1 A27_2	0 0 0 1
G H .	C7_1 A7_2 B7_1 C8_1 A8_1 B8_2	0 0 0 1 1 1 2
DS BS OS L .	C29_2 B29_2 A29_1 A27_2 C27_2 B27_1 B40_1 A40_2 C40_2 A12_2 C12_1 B12_1	0 0 0 1 1 1 2 2 2 3 3 3 4
P C .	B16_1 A16_2 C16_1 C3_2 A3_1 B3_2	0 0 0 1 1 1 2
KS BS .	B36_2 C36_1 A36_1 A27_1 B27_1 C27_1	0 0 0 1 1 1 2
O LS .	C15_2 A15_1 B15_2 B37_1 C37_1 A37_1	0 0 0 1 1 1 2
K B .	B11_1 C11_1 A11_2 C2_2 A2_2 B2_2	0 0 0 1 1 1 2
IS GS N .	B34_2 C34_1 A34_2 A32_2 C32_1 B32_1 C14_2 B14_2 A14_2	0 0 0 1 1 1 2 2 2 3
Q V P .	B17_2 A17_1 C17_2 A21_2 C21_1 B21_1 A16_1 B16_1 C16_2	0 0 0 1 1 1 2 2 2 3
O .	A15_2 B15_1 C15_2	0 0 0 1
IS MS J .	C34_2 A34_2 B34_1 C38_2 A38_1 B38_1 A10_1 C10_2 B10_2	0 0 0 1 1 1 2 2 2 3
NS R F KS .	C39_2 B39_2 A39_1 A18_2 C18_2 B18_1 C6_2 B6_1 A6_1 B36_2 C36_1 A36_2	0 0 0 1 1 1 2 2 2 3 3 3 4
CS DS KS .	A28_1 B28_2 C28_2 C29_2 A29_2 B29_1 C36_2 A36_1 B36_1	0 0 0 1 1 1 2 2 2 3
R N D V .	A18_2 C18_1 B18_1 A14_2 C14_2 B14_1 A4_2 B4_2 C4_2 A21_2 C21_2 B21_1	0 0 0 1 1 1 2 2 2 3 3 3 4
AS E K .	B26_2 A26_2 C26_2 A5_2 C5_1 B5_1 A11_1 B11_2 C11_1	0 0 0 1 1 1 2 2 2 3
OS .	A40_2 B40_1 C40_2	0 0 0 1
BS DS J X .	B27_2 A27_2 C27_1 C29_2 A29_1 B29_1 B10_2 A10_1 C10_1 A23_2 B23_1 C23_2	0 0 0 1 1 1 2 2 2 3 3 3 4
C LS .	B3_1 A3_1 C3_2 A37_2 C37_1 B37_1	0 0 0 1 1 1 2
LS Y .	C37_2 B37_1 A37_2 B24_2 C24_1 A24_1	0 0 0 1 1 1 2
LS I .	B37_2 A37_1 C37_1 A9_2 B9_2 C9_2	0 0 0 1 1 1 2
OS O .	B40_1 C40_2 A40_1 C15_2 A15_2 B15_1	0 0 0 1 1 1 2
H KS T .	C8_1 A8_2 B8_2 A36_1 C36_1 B36_2 B19_1 A19_1 C19_1	0 0 0 1 1 1 2 2 2 3
M .	B13_2 A13_2 C13_1	0 0 0 1
ES LS CS NS .	A30_1 C30_2 B30_2 B37_1 A37_2 C37_1 A28_1 C28_2 B28_1 B39_1 C39_1 A39_1	0 0 0 1 1 1 2 2 2 3 3 3 4
R HS .	C18_1 A18_1 B18_1 B33_1 A33_2 C33_1	0 0 0 1 1 1 2
M .	A13_2 C13_1 B13_1	0 0 0 1
Z CS .	C25_1 B25_2 A25_1 C28_1 B28_2 A28_2	0 0 0 1 1 1 2
Y M B D .	B24_1 C24_2 A24_1 A13_1 C13_1 B13_2 A2_1 C2_1 B2_1 B4_2 A4_2 C4_2	0 0 0 1 1 1 2 2 2 3 3 3 4
F D Q .	C6_2 B6_1 A6_2 A4_2 C4_1 B4_2 A17_2 C17_2 B17_1	0 0 0 1 1 1 2 2 2 3
I F .	C9_2 A9_2 B9_1 C6_1 B6_1 A6_2	0 0 0 1 1 1 2
NS .	C39_2 B39_2 A39_1	0 0 0 1
N P NS JS .	C14_1 A14_2 B14_2 B16_1 A16_1 C16_1 C39_1 A39_1 B39_1 C35_2 A35_2 B35_2	0 0 0 1 1 1 2 2 2 3 3 3 4
K JS F O .	B11_1 A11_1 C11_1 A35_2 C35_2 B35_1 A6_1 C6_1 B6_1 C15_2 A15_1 B15_2	0 0 0 1 1 1 2 2 2 3 3 3 4
ES .	A30_2 C30_1 B30_1	0 0 0 1
R .	A18_2 B18_1 C18_1	0 0 0 1
D IS .	C4_1 B4_2 A4_1 C34_2 A34_2 B34_2	0 0 0 1 1 1 2
R F .	C18_2 B18_1 A18_1 A6_2 B6_2 C6_2	0 0 0 1 1 1 2
T .	C19_1 B19_2 A19_2	0 0 0 1
J .	B10_2 A10_1 C10_1	0 0 0 1
D .	C4_1 A4_1 B4_2	0 0 0 1
L .	A12_1 C12_2 B12_1	0 0 0 1
P DS Q M .	B16_1 C16_2 A16_1 B29_2 A29_2 C29_1 A17_1 B17_2 C17_2 B13_1 C13_2 A13_1	0 0 0 1 1 1 2 2 2 3 3 3 4
N .	C14_2 A14_1 B14_1	0 0 0 1
V U FS M .	C21_2 B21_2 A21_2 A20_2 B20_2 C20_1 A31_2 B31_2 C31_2 C13_1 A13_2 B13_1	0 0 0 1 1 1 2 2 2 3 3 3 4
L W .	B12_2 C12_1 A12_1 B22_2 A22_1 C22_2	0 0 0 1 1 1 2
A IS BS W .	C1_2 A1_1 B1_1 B34_1 A34_1 C34_1 A27_1 C27_1 B27_1 B22_1 C22_2 A22_2	0 0 0 1 1 1 2 2 2 3 3 3 4
DS Y .	C29_2 B29_2 A29_2 B24_2 A24_1 C24_2	0 0 0 1 1 1 2
JS .	C35_1 B35_2 A35_1	0 0 0 1
N Z Y .	A14_1 C14_1 B14_1 A25_2 C25_1 B25_2 C24_2 A24_2 B24_2	0 0 0 1 1 1 2 2 2 3
NS E .	C39_1 A39_1 B39_2 A5_1 C5_2 B5_1	0 0 0 1 1 1 2
I A U .	B9_2 A9_1 C9_1 A1_1 C1_2 B1_2 A20_2 C20_2 B20_2	0 0 0 1 1 1 2 2 2 3
ES IS O .	B30_2 C30_1 A30_2 C34_1 B34_2 A34_2 B15_1 A15_1 C15_2	0 0 0 1 1 1 2 2 2 3
ES AS .	C30_2 A30_1 B30_1 B26_1 A26_1 C26_1	0 0 0 1 1 1 2
P L .	A16_1 B16_2 C16_2 C12_1 A12_1 B12_2	0 0 0 1 1 1 2
X E F NS .	C23_1 B23_2 A23_1 A5_1 C5_2 B5_2 B6_2 A6_2 C6_2 B39_2 C39_2 A39_2	0 0 0 1 1 1 2 2 2 3 3 3 4
FS MS X .	B31_1 C31_2 A31_2 A38_1 C38_2 B38_2 B23_1 A23_1 C23_2	0 0 0 1 1 1 2 2 2 3
K W .	B11_2 A11_2 C11_2 A22_2 C22_1 B22_2	0 0 0 1 1 1 2
G JS .	B7_1 C7_2 A7_2 C35_2 B35_2 A35_2	0 0 0 1 1 1 2
L B O .	A12_2 C12_2 B12_1 B2_2 C2_2 A2_2 C15_2 B15_2 A15_1	0 0 0 1 1 1 2 2 2 3
D .	A4_2 B4_2 C4_1	0 0 0 1
H Q E MS .	B8_1 A8_2 C8_1 A17_2 B17_2 C17_2 C5_2 B5_1 A5_1 A38_1 B38_1 C38_1	0 0 0 1 1 1 2 2 2 3 3 3 4
O U GS .	C15_1 B15_1 A15_1 A20_1 B20_2 C20_2 B32_2 A32_1 C32_1	0 0 0 1 1 1 2 2 2 3
B X A KS .	C1_2 B1_1 A1_2 A23_2 B23_1 C23_1 C1_1 A1_2 B1_1 A36_1 B36_1 C36_2	0 0 0 1 1 1 2 2 2 3 3 3 4
D N .	A4_2 B4_1 C4_2 A14_1 B14_2 C14_1	0 0 0 1 1 1 2
GS G .	C32_2 A32_1 B32_2 B7_1 C7_2 A7_1	0 0 0 1 1 1 2
C .	B3_1 A3_2 C3_1	0 0 0 1
LS .	C37_2 B37_2 A37_1	0 0 0 1
BS F L N .	C27_2 A27_1 B27_2 A6_1 C6_1 B6_1 C12_1 A12_1 B12_2 C14_2 A14_1 B14_1	0 0 0 1 1 1 2 2 2 3 3 3 4
Q .	B17_2 A17_2 C17_1	0 0 0 1
GS A Z ES .	B32_1 A32_1 C32_2 C1_1 B1_2 A1_2 C25_1 A25_1 B25_1 C30_2 B30_2 A30_2	0 0 0 1 1 1 2 2 2 3 3 3 4
N T Y X .	B14_1 C14_2 A14_2 B19_2 C19_1 A19_2 B24_1 A24_1 C24_2 B23_2 A23_1 C23_2	0 0 0 1 1 1 2 2 2 3 3 3 4
Q M J E .	B17_1 C17_2 A17_1 C13_2 A13_2 B13_2 B10_1 C10_1 A10_2 A5_1 B5_1 C5_1	0 0 0 1 1 1 2 2 2 3 3 3 4
H G .	A8_1 C8_2 B8_2 C7_2 A7_1 B7_2	0 0 0 1 1 1 2
HS .	C33_1 B33_1 A33_1	0 0 0 1
H G .	C8_2 A8_2 B8_1 C7_2 B7_1 A7_1	0 0 0 1 1 1 2
Q LS .	C17_2 A17_1 B17_2 B37_2 A37_1 C37_1	0 0 0 1 1 1 2
JS OS .	A35_1 C35_1 B35_1 A40_2 B40_1 C40_2	0 0 0 1 1 1 2
O X J MS .	C15_2 B15_1 A15_2 B23_2 A23_1 C23_1 C10_1 B10_1 A10_2 C38_1 A38_1 B38_2	0 0 0 1 1 1 2 2 2 3 3 3 4
LS .	C37_2 A37_1 B37_1	0 0 0 1
W F X GS .	B22_2 C22_1 A22_2 B6_2 A6_2 C6_1 A23_2 C23_1 B23_1 C32_2 A32_1 B32_1	0 0 0 1 1 1 2 2 2 3 3 3 4
I H .	A9_2 B9_1 C9_2 B8_2 C8_1 A8_1	0 0 0 1 1 1 2
D Y NS .	B4_1 C4_2 A4_2 B24_2 C24_2 A24_2 A39_2 B39_2 C39_1	0 0 0 1 1 1 2 2 2 3
NS .	C39_2 A39_2 B39_1	0 0 0 1
MS JS G A .	A38_2 C38_1 B38_2 B35_1 C35_2 A35_1 C7_1 B7_1 A7_1 A1_1 C1_2 B1_1	0 0 0 1 1 1 2 2 2 3 3 3 4
HS .	B33_1 C33_1 A33_2	0 0 0 1
U .	A20_2 B20_1 C20_1	0 0 0 1
M .	B13_2 A13_2 C13_2	0 0 0 1
ES .	C30_1 B30_2 A30_2	0 0 0 1
D .	A4_1 C4_2 B4_2	0 0 0 1
K .	B11_1 A11_1 C11_2	0 0 0 1
AS .	A26_2 B26_2 C26_1	0 0 0 1
V .	C21_1 B21_1 A21_2	0 0 0 1
R D .	A18_1 B18_1 C18_1 C4_2 B4_1 A4_2	0 0 0 1 1 1 2
CS HS Y .	C28_1 B28_2 A28_1 A33_1 B33_1 C33_1 A24_1 B24_2 C24_1	0 0 0 1 1 1 2 2 2 3
E .	C5_1 A5_1 B5_1	0 0 0 1
K N .	A11_1 C11_2 B11_1 B14_1 A14_1 C14_2	0 0 0 1 1 1 2
L GS .	A12_2 C12_1 B12_2 A32_1 B32_2 C32_2	0 0 0 1 1 1 2
DS P G N .	C29_1 A29_2 B29_2 C16_1 B16_1 A16_2 C7_2 A7_2 B7_1 B14_2 C14_2 A14_1	0 0 0 1 1 1 2 2 2 3 3 3 4
A Y C W .	C1_1 A1_1 B1_1 C24_1 B24_1 A24_1 B3_2 C3_1 A3_2 B22_1 A22_1 C22_2	0 0 0 1 1 1 2 2 2 3 3 3 4
O IS FS N .	A15_1 C15_2 B15_1 B34_2 C34_2 A34_2 C31_1 B31_2 A31_1 A14_2 B14_2 C14_2	0 0 0 1 1 1 2 2 2 3 3 3 4
E B P .	B5_2 A5_1 C5_1 A2_1 B2_1 C2_2 C16_2 A16_1 B16_2	0 0 0 1 1 1 2 2 2 3
NS R W I .	B39_2 A39_2 C39_1 B18_2 C18_2 A18_1 A22_2 B22_1 C22_2 B9_2 A9_2 C9_1	0 0 0 1 1 1 2 2 2 3 3 3 4
X .	A23_1 C23_1 B23_2	0 0 0 1
OS J .	B40_2 C40_1 A40_1 B10_2 C10_2 A10_2	0 0 0 1 1 1 2
J W I C .	A10_1 B10_1 C10_2 B22_1 A22_2 C22_2 C9_1 B9_2 A9_2 B3_1 A3_2 C3_1	0 0 0 1 1 1 2 2 2 3 3 3 4
D HS A T .	C4_1 B4_2 A4_1 B33_2 A33_1 C33_2 B1_2 A1_2 C1_2 C19_2 A19_2 B19_1	0 0 0 1 1 1 2 2 2 3 3 3 4
KS W N .	A36_2 B36_1 C36_2 B22_2 A22_2 C22_1 C14_2 B14_2 A14_2	0 0 0 1 1 1 2 2 2 3
ES NS .	B30_1 C30_2 A30_1 C39_2 A39_1 B39_2	0 0 0 1 1 1 2
FS U IS N .	B31_1 A31_1 C31_2 C20_1 B20_2 A20_1 A34_1 B34_1 C34_2 B14_2 A14_2 C14_2	0 0 0 1 1 1 2 2 2 3 3 3 4
T .	B19_2 C19_1 A19_1	0 0 0 1
KS Z BS F .	B36_1 C36_1 A36_1 B25_1 A25_1 C25_1 A27_1 B27_2 C27_2 C6_1 A6_1 B6_2	0 0 0 1 1 1 2 2 2 3 3 3 4
AS L W .	B26_1 A26_2 C26_1 C12_1 B12_1 A12_1 C22_2 A22_1 B22_2	0 0 0 1 1 1 2 2 2 3
ES O I .	A30_2 C30_1 B30_1 C15_1 B15_1 A15_1 C9_1 B9_2 A9_1	0 0 0 1 1 1 2 2 2 3
I D .	A9_1 C9_2 B9_2 C4_1 A4_2 B4_1	0 0 0 1 1 1 2
JS M IS .	C35_2 A35_2 B35_1 B13_2 A13_1 C13_2 A34_2 B34_2 C34_2	0 0 0 1 1 1 2 2 2 3
DS .	B29_2 A29_2 C29_1	0 0 0 1
ES W HS G .	B30_1 C30_2 A30_2 C22_1 A22_1 B22_2 B33_2 C33_1 A33_1 A7_2 B7_2 C7_1	0 0 0 1 1 1 2 2 2 3 3 3 4
P AS DS B .	C16_1 B16_1 A16_2 A26_1 C26_2 B26_1 C29_2 B29_2 A29_1 B2_2 C2_2 A2_2	0 0 0 1 1 1 2 2 2 3 3 3 4
Y .	C24_2 B24_1 A24_1	0 0 0 1
W JS C T .	C22_1 B22_1 A22_1 A35_2 B35_1 C35_1 C3_1 A3_1 B3_2 C19_2 B19_2 A19_1	0 0 0 1 1 1 2 2 2 3 3 3 4
Z N FS JS .	A25_2 C25_2 B25_1 B14_1 C14_2 A14_2 A31_2 B31_2 C31_1 C35_2 B35_1 A35_1	0 0 0 1 1 1 2 2 2 3 3 3 4
J A OS N .	A10_2 B10_1 C10_2 A1_1 B1_1 C1_1 C40_2 B40_1 A40_2 B14_2 C14_2 A14_1	0 0 0 1 1 1 2 2 2 3 3 3 4
KS .	C36_2 A36_2 B36_2	0 0 0 1
BS CS .	C27_2 A27_1 B27_2 B28_1 A28_2 C28_2	0 0 0 1 1 1 2
HS .	A33_2 C33_2 B33_1	0 0 0 1
FS Q DS .	A31_2 C31_1 B31_1 B17_2 A17_2 C17_1 B29_1 C29_1 A29_2	0 0 0 1 1 1 2 2 2 3
P A .	C16_2 A16_2 B16_1 C1_2 A1_2 B1_2	0 0 0 1 1 1 2
KS .	A36_1 C36_2 B36_1	0 0 0 1
OS CS X Q .	C40_1 B40_2 A40_2 C28_1 A28_2 B28_1 C23_2 A23_2 B23_2 B17_1 C17_2 A17_2	0 0 0 1 1 1 2 2 2 3 3 3 4
N GS G D .	B14_2 C14_1 A14_2 A32_2 B32_1 C32_2 C7_1 A7_2 B7_1 B4_2 A4_2 C4_2	0 0 0 1 1 1 2 2 2 3 3 3 4
R .	A18_2 B18_1 C18_2	0 0 0 1
OS .	C40_1 A40_1 B40_1	0 0 0 1
AS DS W .	A26_1 C26_2 B26_1 A29_1 C29_1 B29_2 A22_1 C22_1 B22_2	0 0 0 1 1 1 2 2 2 3
JS NS HS .	A35_1 B35_1 C35_1 C39_1 A39_1 B39_2 B33_1 C33_2 A33_2	0 0 0 1 1 1 2 2 2 3
N GS G W .	B14_2 A14_2 C14_1 B32_1 A32_1 C32_2 A7_1 B7_2 C7_2 A22_1 B22_2 C22_2	0 0 0 1 1 1 2 2 2 3 3 3 4
ES N AS U .	B30_1 A30_2 C30_1 B14_1 A14_2 C14_2 A26_1 C26_1 B26_1 A20_2 B20_1 C20_2	0 0 0 1 1 1 2 2 2 3 3 3 4
IS D CS F .	B34_1 A34_2 C34_2 C4_2 B4_2 A4_2 C28_2 B28_1 A28_2 B6_2 C6_1 A6_2	0 0 0 1 1 1 2 2 2 3 3 3 4
F NS CS GS .	A6_1 B6_1 C6_2 C39_2 B39_2 A39_1 C28_2 A28_1 B28_1 A32_2 B32_2 C32_1	0 0 0 1 1 1 2 2 2 3 3 3 4
Z .	C25_2 A25_2 B25_2	0 0 0 1
Q .	B17_2 A17_1 C17_1	0 0 0 1
X B A P .	C23_2 B23_2 A23_2 C2_1 A2_1 B2_2 C1_2 B1_2 A1_2 A16_2 B16_2 C16_1	0 0 0 1 1 1 2 2 2 3 3 3 4
MS BS CS .	A38_1 B38_2 C38_2 A27_2 C27_2 B27_2 A28_1 C28_2 B28_1	0 0 0 1 1 1 2 2 2 3
G .	A7_1 B7_2 C7_2	0 0 0 1
Q V Z .	B17_1 C17_1 A17_2 A21_1 C21_2 B21_1 C25_2 B25_1 A25_1	0 0 0 1 1 1 2 2 2 3
I .	C9_2 B9_1 A9_1	0 0 0 1
Y .	C24_2 B24_1 A24_1	0 0 0 1
OS V .	C40_1 A40_1 B40_2 C21_2 A21_1 B21_1	0 0 0 1 1 1 2
IS OS FS R .	B34_2 C34_2 A34_1 C40_2 B40_2 A40_2 C31_1 B31_1 A31_1 B18_2 A18_1 C18_1	0 0 0 1 1 1 2 2 2 3 3 3 4
